StudentID,Name,PhysicsMarks,ChemistryMarks,MathematicsMarks,PCM Average,CETMarks
3274,Student_3274,91,79,73,81,63
3275,Student_3275,97,96,96,96.33333333,80
3276,Student_3276,95,93,66,84.66666667,85
3277,Student_3277,82,98,70,83.33333333,72
3278,Student_3278,54,88,71,71,69
3279,Student_3279,50,53,95,66,78
3280,Student_3280,61,67,66,64.66666667,56
3281,Student_3281,85,67,52,68,51
3282,Student_3282,54,54,85,64.33333333,55
3283,Student_3283,76,68,88,77.33333333,61
3284,Student_3284,65,67,57,63,74
3285,Student_3285,99,84,83,88.66666667,76
3286,Student_3286,78,53,71,67.33333333,97
3287,Student_3287,92,79,99,90,51
3288,Student_3288,66,99,97,87.33333333,87
3289,Student_3289,56,99,60,71.66666667,92
3290,Student_3290,81,69,96,82,82
3291,Student_3291,52,96,55,67.66666667,61
3292,Student_3292,67,68,71,68.66666667,68
3293,Student_3293,100,89,54,81,74
3294,Student_3294,51,60,89,66.66666667,54
3295,Student_3295,82,79,63,74.66666667,57
3296,Student_3296,83,58,66,69,82
3297,Student_3297,88,90,94,90.66666667,65
3298,Student_3298,54,74,78,68.66666667,51
3299,Student_3299,80,84,92,85.33333333,99
3300,Student_3300,54,96,63,71,74
3301,Student_3301,65,71,63,66.33333333,87
3302,Student_3302,71,96,73,80,67
3303,Student_3303,88,55,54,65.66666667,81
3304,Student_3304,60,54,67,60.33333333,81
3305,Student_3305,66,86,80,77.33333333,58
3306,Student_3306,52,89,61,67.33333333,51
3307,Student_3307,96,71,67,78,99
3308,Student_3308,96,86,58,80,50
3309,Student_3309,96,96,66,86,79
3310,Student_3310,82,62,91,78.33333333,51
3311,Student_3311,89,63,98,83.33333333,75
3312,Student_3312,73,53,76,67.33333333,91
3313,Student_3313,51,95,84,76.66666667,52
3314,Student_3314,86,90,86,87.33333333,94
3315,Student_3315,75,85,50,70,68
3316,Student_3316,58,91,95,81.33333333,70
3317,Student_3317,97,89,99,95,89
3318,Student_3318,77,100,58,78.33333333,83
3319,Student_3319,50,80,85,71.66666667,63
3320,Student_3320,85,92,63,80,81
3321,Student_3321,76,67,70,71,54
3322,Student_3322,97,77,83,85.66666667,90
3323,Student_3323,92,53,67,70.66666667,85
3324,Student_3324,72,76,56,68,84
3325,Student_3325,81,61,94,78.66666667,73
3326,Student_3326,51,92,67,70,80
3327,Student_3327,79,61,79,73,53
3328,Student_3328,53,69,84,68.66666667,63
3329,Student_3329,53,71,81,68.33333333,96
3330,Student_3330,84,53,70,69,77
3331,Student_3331,86,86,73,81.66666667,96
3332,Student_3332,92,71,90,84.33333333,82
3333,Student_3333,96,91,74,87,51
3334,Student_3334,70,99,61,76.66666667,53
3335,Student_3335,91,94,91,92,84
3336,Student_3336,55,89,68,70.66666667,86
3337,Student_3337,74,76,59,69.66666667,61
3338,Student_3338,69,95,59,74.33333333,89
3339,Student_3339,87,79,99,88.33333333,72
3340,Student_3340,53,67,79,66.33333333,67
3341,Student_3341,69,63,83,71.66666667,78
3342,Student_3342,73,51,96,73.33333333,89
3343,Student_3343,98,71,81,83.33333333,52
3344,Student_3344,80,61,72,71,75
3345,Student_3345,80,70,75,75,66
3346,Student_3346,75,59,55,63,94
3347,Student_3347,57,61,90,69.33333333,97
3348,Student_3348,92,57,85,78,98
3349,Student_3349,62,78,95,78.33333333,73
3350,Student_3350,54,65,68,62.33333333,92
3351,Student_3351,98,87,72,85.66666667,54
3352,Student_3352,77,77,83,79,62
3353,Student_3353,62,71,64,65.66666667,57
3354,Student_3354,97,75,83,85,92
3355,Student_3355,60,74,89,74.33333333,73
3356,Student_3356,93,88,88,89.66666667,74
3357,Student_3357,96,59,55,70,67
3358,Student_3358,60,59,51,56.66666667,93
3359,Student_3359,93,83,55,77,78
3360,Student_3360,56,62,88,68.66666667,55
3361,Student_3361,57,51,81,63,92
3362,Student_3362,50,78,83,70.33333333,72
3363,Student_3363,84,89,90,87.66666667,66
3364,Student_3364,82,95,94,90.33333333,97
3365,Student_3365,73,86,51,70,91
3366,Student_3366,50,78,70,66,52
3367,Student_3367,57,85,88,76.66666667,55
3368,Student_3368,80,93,97,90,93
3369,Student_3369,68,53,89,70,72
3370,Student_3370,82,78,70,76.66666667,99
3371,Student_3371,52,59,63,58,69
3372,Student_3372,88,85,93,88.66666667,70
3373,Student_3373,62,56,69,62.33333333,88
3374,Student_3374,50,65,93,69.33333333,68
3375,Student_3375,58,73,75,68.66666667,59
3376,Student_3376,53,67,51,57,73
3377,Student_3377,63,88,94,81.66666667,53
3378,Student_3378,76,75,55,68.66666667,96
3379,Student_3379,53,56,55,54.66666667,56
3380,Student_3380,88,67,74,76.33333333,62
3381,Student_3381,56,89,76,73.66666667,93
3382,Student_3382,56,71,78,68.33333333,59
3383,Student_3383,70,61,84,71.66666667,76
3384,Student_3384,52,75,74,67,95
3385,Student_3385,71,90,70,77,59
3386,Student_3386,97,57,96,83.33333333,61
3387,Student_3387,96,94,67,85.66666667,55
3388,Student_3388,68,77,98,81,50
3389,Student_3389,66,95,50,70.33333333,57
3390,Student_3390,93,60,84,79,71
3391,Student_3391,83,91,80,84.66666667,59
3392,Student_3392,92,62,56,70,78
3393,Student_3393,55,76,96,75.66666667,66
3394,Student_3394,79,60,54,64.33333333,96
3395,Student_3395,65,86,58,69.66666667,70
3396,Student_3396,75,87,69,77,90
3397,Student_3397,95,82,53,76.66666667,80
3398,Student_3398,74,55,82,70.33333333,64
3399,Student_3399,86,59,53,66,90
3400,Student_3400,50,76,89,71.66666667,70
3401,Student_3401,63,93,76,77.33333333,51
3402,Student_3402,62,88,69,73,94
3403,Student_3403,56,74,62,64,78
3404,Student_3404,99,54,50,67.66666667,61
3405,Student_3405,99,60,71,76.66666667,87
3406,Student_3406,53,80,70,67.66666667,52
3407,Student_3407,82,75,99,85.33333333,83
3408,Student_3408,99,97,92,96,74
3409,Student_3409,85,82,52,73,54
3410,Student_3410,63,77,50,63.33333333,86
3411,Student_3411,61,75,67,67.66666667,100
3412,Student_3412,67,77,82,75.33333333,78
3413,Student_3413,54,52,98,68,55
3414,Student_3414,73,64,84,73.66666667,79
3415,Student_3415,97,93,91,93.66666667,100
3416,Student_3416,60,51,55,55.33333333,73
3417,Student_3417,88,51,88,75.66666667,87
3418,Student_3418,88,58,100,82,57
3419,Student_3419,98,89,68,85,64
3420,Student_3420,86,77,68,77,82
3421,Student_3421,79,58,82,73,84
3422,Student_3422,75,71,88,78,95
3423,Student_3423,85,51,74,70,53
3424,Student_3424,57,54,50,53.66666667,90
3425,Student_3425,50,67,58,58.33333333,56
3426,Student_3426,50,53,83,62,86
3427,Student_3427,58,80,53,63.66666667,94
3428,Student_3428,53,94,94,80.33333333,83
3429,Student_3429,56,100,94,83.33333333,55
3430,Student_3430,87,73,100,86.66666667,54
3431,Student_3431,57,66,61,61.33333333,93
3432,Student_3432,63,75,51,63,94
3433,Student_3433,68,77,91,78.66666667,70
3434,Student_3434,67,65,76,69.33333333,84
3435,Student_3435,53,74,74,67,82
3436,Student_3436,58,51,72,60.33333333,100
3437,Student_3437,97,60,95,84,73
3438,Student_3438,93,59,97,83,70
3439,Student_3439,53,95,54,67.33333333,62
3440,Student_3440,94,59,63,72,74
3441,Student_3441,61,51,86,66,64
3442,Student_3442,99,60,68,75.66666667,64
3443,Student_3443,100,91,92,94.33333333,72
3444,Student_3444,60,92,75,75.66666667,56
3445,Student_3445,93,79,50,74,86
3446,Student_3446,65,68,51,61.33333333,99
3447,Student_3447,77,62,78,72.33333333,94
3448,Student_3448,88,50,69,69,70
3449,Student_3449,85,79,81,81.66666667,93
3450,Student_3450,68,52,70,63.33333333,58
3451,Student_3451,85,55,94,78,70
3452,Student_3452,71,66,61,66,58
3453,Student_3453,78,64,69,70.33333333,52
3454,Student_3454,83,60,90,77.66666667,85
3455,Student_3455,75,54,81,70,63
3456,Student_3456,60,56,59,58.33333333,91
3457,Student_3457,51,94,65,70,62
3458,Student_3458,71,73,83,75.66666667,95
3459,Student_3459,75,71,70,72,100
3460,Student_3460,60,54,58,57.33333333,100
3461,Student_3461,91,90,55,78.66666667,72
3462,Student_3462,63,51,65,59.66666667,54
3463,Student_3463,52,65,68,61.66666667,92
3464,Student_3464,68,63,59,63.33333333,92
3465,Student_3465,70,93,56,73,90
3466,Student_3466,57,100,52,69.66666667,95
3467,Student_3467,90,91,63,81.33333333,93
3468,Student_3468,71,98,72,80.33333333,82
3469,Student_3469,87,80,52,73,55
3470,Student_3470,96,90,74,86.66666667,93
3471,Student_3471,69,85,97,83.66666667,58
3472,Student_3472,76,63,99,79.33333333,50
3473,Student_3473,56,77,78,70.33333333,97
3474,Student_3474,50,89,91,76.66666667,78
3475,Student_3475,58,62,91,70.33333333,74
3476,Student_3476,71,91,78,80,70
3477,Student_3477,97,56,70,74.33333333,61
3478,Student_3478,87,90,74,83.66666667,51
3479,Student_3479,53,67,57,59,75
3480,Student_3480,96,87,63,82,97
3481,Student_3481,90,52,95,79,87
3482,Student_3482,91,92,100,94.33333333,82
3483,Student_3483,78,53,97,76,99
3484,Student_3484,86,94,72,84,61
3485,Student_3485,89,92,96,92.33333333,55
3486,Student_3486,51,62,72,61.66666667,66
3487,Student_3487,95,74,87,85.33333333,90
3488,Student_3488,55,96,67,72.66666667,62
3489,Student_3489,77,63,71,70.33333333,98
3490,Student_3490,81,53,70,68,73
3491,Student_3491,90,91,52,77.66666667,93
3492,Student_3492,59,68,95,74,75
3493,Student_3493,57,71,63,63.66666667,90
3494,Student_3494,85,89,97,90.33333333,92
3495,Student_3495,97,87,60,81.33333333,51
3496,Student_3496,55,77,52,61.33333333,75
3497,Student_3497,91,63,56,70,72
3498,Student_3498,78,73,65,72,51
3499,Student_3499,71,64,55,63.33333333,63
3500,Student_3500,61,67,66,64.66666667,71
3501,Student_3501,53,74,64,63.66666667,88
3502,Student_3502,68,84,92,81.33333333,85
3503,Student_3503,85,64,77,75.33333333,82
3504,Student_3504,96,54,58,69.33333333,65
3505,Student_3505,91,80,95,88.66666667,57
3506,Student_3506,67,78,94,79.66666667,59
3507,Student_3507,97,84,55,78.66666667,59
3508,Student_3508,77,67,59,67.66666667,75
3509,Student_3509,97,83,85,88.33333333,100
3510,Student_3510,59,60,58,59,77
3511,Student_3511,69,84,87,80,74
3512,Student_3512,57,71,100,76,84
3513,Student_3513,57,67,54,59.33333333,95
3514,Student_3514,87,54,54,65,74
3515,Student_3515,93,64,89,82,65
3516,Student_3516,94,82,95,90.33333333,52
3517,Student_3517,96,86,96,92.66666667,94
3518,Student_3518,96,93,61,83.33333333,54
3519,Student_3519,84,74,70,76,57
3520,Student_3520,83,82,58,74.33333333,75
3521,Student_3521,60,60,82,67.33333333,64
3522,Student_3522,55,54,84,64.33333333,79
3523,Student_3523,78,96,93,89,71
3524,Student_3524,96,50,87,77.66666667,62
3525,Student_3525,82,66,70,72.66666667,68
3526,Student_3526,69,84,69,74,98
3527,Student_3527,89,67,54,70,96
3528,Student_3528,80,85,92,85.66666667,61
3529,Student_3529,81,58,95,78,87
3530,Student_3530,97,79,83,86.33333333,61
3531,Student_3531,97,63,99,86.33333333,51
3532,Student_3532,51,77,65,64.33333333,65
3533,Student_3533,82,59,99,80,66
3534,Student_3534,90,99,86,91.66666667,77
3535,Student_3535,99,87,74,86.66666667,63
3536,Student_3536,95,87,86,89.33333333,89
3537,Student_3537,96,71,73,80,81
3538,Student_3538,50,71,82,67.66666667,86
3539,Student_3539,87,94,95,92,59
3540,Student_3540,71,93,78,80.66666667,89
3541,Student_3541,72,85,52,69.66666667,67
3542,Student_3542,77,90,56,74.33333333,96
3543,Student_3543,55,78,52,61.66666667,58
3544,Student_3544,95,95,93,94.33333333,86
3545,Student_3545,85,60,73,72.66666667,84
3546,Student_3546,95,74,65,78,93
3547,Student_3547,85,76,96,85.66666667,57
3548,Student_3548,90,54,77,73.66666667,85
3549,Student_3549,53,51,96,66.66666667,75
3550,Student_3550,78,75,53,68.66666667,61
3551,Student_3551,77,74,93,81.33333333,84
3552,Student_3552,59,96,79,78,73
3553,Student_3553,93,86,94,91,89
3554,Student_3554,53,88,91,77.33333333,67
3555,Student_3555,93,68,52,71,99
3556,Student_3556,61,92,72,75,71
3557,Student_3557,72,65,50,62.33333333,76
3558,Student_3558,92,90,94,92,96
3559,Student_3559,92,89,99,93.33333333,61
3560,Student_3560,54,50,100,68,84
3561,Student_3561,79,62,50,63.66666667,52
3562,Student_3562,94,51,83,76,59
3563,Student_3563,52,98,65,71.66666667,97
3564,Student_3564,80,83,56,73,86
3565,Student_3565,55,61,100,72,51
3566,Student_3566,97,89,51,79,59
3567,Student_3567,62,61,50,57.66666667,93
3568,Student_3568,67,93,71,77,61
3569,Student_3569,65,52,98,71.66666667,70
3570,Student_3570,91,77,67,78.33333333,55
3571,Student_3571,74,70,56,66.66666667,86
3572,Student_3572,71,50,62,61,93
3573,Student_3573,90,75,59,74.66666667,69
3574,Student_3574,53,86,64,67.66666667,57
3575,Student_3575,96,83,56,78.33333333,100
3576,Student_3576,98,50,100,82.66666667,85
3577,Student_3577,81,84,81,82,56
3578,Student_3578,56,66,51,57.66666667,83
3579,Student_3579,83,74,80,79,74
3580,Student_3580,97,73,82,84,53
3581,Student_3581,61,71,74,68.66666667,75
3582,Student_3582,89,75,85,83,67
3583,Student_3583,58,95,61,71.33333333,90
3584,Student_3584,53,66,70,63,97
3585,Student_3585,93,78,52,74.33333333,62
3586,Student_3586,89,69,100,86,94
3587,Student_3587,91,55,62,69.33333333,97
3588,Student_3588,75,62,98,78.33333333,99
3589,Student_3589,95,52,67,71.33333333,61
3590,Student_3590,56,93,70,73,58
3591,Student_3591,57,99,97,84.33333333,79
3592,Student_3592,90,84,82,85.33333333,99
3593,Student_3593,79,72,51,67.33333333,74
3594,Student_3594,55,84,51,63.33333333,78
3595,Student_3595,88,55,84,75.66666667,82
3596,Student_3596,53,81,57,63.66666667,69
3597,Student_3597,57,90,100,82.33333333,96
3598,Student_3598,100,69,73,80.66666667,58
3599,Student_3599,93,88,89,90,75
3600,Student_3600,73,86,51,70,66
3601,Student_3601,74,73,90,79,62
3602,Student_3602,100,74,99,91,96
3603,Student_3603,79,89,72,80,85
3604,Student_3604,67,59,63,63,93
3605,Student_3605,93,94,90,92.33333333,89
3606,Student_3606,83,72,60,71.66666667,85
3607,Student_3607,98,68,87,84.33333333,79
3608,Student_3608,64,97,52,71,64
3609,Student_3609,92,99,97,96,63
3610,Student_3610,92,83,87,87.33333333,95
3611,Student_3611,66,96,52,71.33333333,60
3612,Student_3612,97,67,81,81.66666667,66
3613,Student_3613,51,78,98,75.66666667,53
3614,Student_3614,92,63,85,80,71
3615,Student_3615,50,63,77,63.33333333,80
3616,Student_3616,65,75,75,71.66666667,77
3617,Student_3617,66,84,60,70,89
3618,Student_3618,58,63,88,69.66666667,60
3619,Student_3619,91,76,88,85,82
3620,Student_3620,70,83,92,81.66666667,59
3621,Student_3621,93,67,74,78,76
3622,Student_3622,75,99,80,84.66666667,79
3623,Student_3623,50,75,60,61.66666667,97
3624,Student_3624,99,93,95,95.66666667,70
3625,Student_3625,89,98,92,93,78
3626,Student_3626,52,97,53,67.33333333,96
3627,Student_3627,56,95,56,69,74
3628,Student_3628,53,92,59,68,82
3629,Student_3629,80,86,93,86.33333333,61
3630,Student_3630,63,79,51,64.33333333,54
3631,Student_3631,70,56,59,61.66666667,61
3632,Student_3632,61,90,99,83.33333333,77
3633,Student_3633,61,66,75,67.33333333,90
3634,Student_3634,55,79,66,66.66666667,63
3635,Student_3635,98,53,57,69.33333333,50
3636,Student_3636,66,64,90,73.33333333,86
3637,Student_3637,63,69,93,75,86
3638,Student_3638,58,78,51,62.33333333,61
3639,Student_3639,77,96,50,74.33333333,71
3640,Student_3640,56,85,73,71.33333333,62
3641,Student_3641,94,85,97,92,79
3642,Student_3642,92,83,96,90.33333333,96
3643,Student_3643,54,59,76,63,74
3644,Student_3644,90,87,100,92.33333333,60
3645,Student_3645,91,79,100,90,73
3646,Student_3646,65,52,70,62.33333333,52
3647,Student_3647,50,100,93,81,81
3648,Student_3648,89,64,74,75.66666667,88
3649,Student_3649,87,57,92,78.66666667,78
3650,Student_3650,56,51,56,54.33333333,86
3651,Student_3651,79,92,70,80.33333333,94
3652,Student_3652,97,95,97,96.33333333,94
3653,Student_3653,75,60,99,78,72
3654,Student_3654,62,91,93,82,54
3655,Student_3655,50,64,86,66.66666667,58
3656,Student_3656,100,52,55,69,56
3657,Student_3657,99,70,96,88.33333333,64
3658,Student_3658,78,78,57,71,70
3659,Student_3659,57,98,78,77.66666667,52
3660,Student_3660,51,87,58,65.33333333,69
3661,Student_3661,94,92,97,94.33333333,95
3662,Student_3662,98,56,89,81,54
3663,Student_3663,100,94,82,92,56
3664,Student_3664,57,62,64,61,90
3665,Student_3665,90,56,67,71,70
3666,Student_3666,76,97,78,83.66666667,83
3667,Student_3667,90,61,55,68.66666667,75
3668,Student_3668,98,72,79,83,50
3669,Student_3669,96,72,95,87.66666667,59
3670,Student_3670,72,72,95,79.66666667,76
3671,Student_3671,64,99,90,84.33333333,71
3672,Student_3672,81,84,69,78,63
3673,Student_3673,71,65,64,66.66666667,66
3674,Student_3674,57,78,95,76.66666667,75
3675,Student_3675,86,74,74,78,60
3676,Student_3676,66,61,57,61.33333333,55
3677,Student_3677,56,95,97,82.66666667,60
3678,Student_3678,92,91,64,82.33333333,78
3679,Student_3679,70,60,76,68.66666667,68
3680,Student_3680,88,57,81,75.33333333,93
3681,Student_3681,54,98,63,71.66666667,71
3682,Student_3682,66,87,80,77.66666667,97
3683,Student_3683,84,68,56,69.33333333,86
3684,Student_3684,97,71,84,84,65
3685,Student_3685,97,78,88,87.66666667,52
3686,Student_3686,64,57,94,71.66666667,59
3687,Student_3687,97,82,52,77,69
3688,Student_3688,89,50,87,75.33333333,90
3689,Student_3689,65,84,89,79.33333333,89
3690,Student_3690,74,100,51,75,100
3691,Student_3691,64,93,51,69.33333333,96
3692,Student_3692,60,87,72,73,79
3693,Student_3693,54,78,98,76.66666667,57
3694,Student_3694,70,79,92,80.33333333,61
3695,Student_3695,91,56,96,81,73
3696,Student_3696,90,54,96,80,58
3697,Student_3697,61,59,60,60,73
3698,Student_3698,79,57,64,66.66666667,54
3699,Student_3699,53,68,71,64,50
3700,Student_3700,94,94,89,92.33333333,76
3701,Student_3701,76,80,77,77.66666667,70
3702,Student_3702,77,63,73,71,50
3703,Student_3703,52,95,50,65.66666667,67
3704,Student_3704,52,75,87,71.33333333,81
3705,Student_3705,73,89,57,73,55
3706,Student_3706,95,84,61,80,57
3707,Student_3707,78,97,97,90.66666667,87
3708,Student_3708,68,91,53,70.66666667,87
3709,Student_3709,97,95,69,87,70
3710,Student_3710,51,70,82,67.66666667,94
3711,Student_3711,54,93,95,80.66666667,91
3712,Student_3712,86,74,90,83.33333333,70
3713,Student_3713,67,65,98,76.66666667,80
3714,Student_3714,74,65,57,65.33333333,65
3715,Student_3715,75,71,89,78.33333333,88
3716,Student_3716,93,93,58,81.33333333,78
3717,Student_3717,62,56,60,59.33333333,99
3718,Student_3718,84,80,71,78.33333333,71
3719,Student_3719,71,72,86,76.33333333,96
3720,Student_3720,100,82,63,81.66666667,75
3721,Student_3721,59,99,80,79.33333333,65
3722,Student_3722,86,68,79,77.66666667,98
3723,Student_3723,93,60,98,83.66666667,85
3724,Student_3724,91,79,76,82,62
3725,Student_3725,56,76,58,63.33333333,73
3726,Student_3726,67,61,69,65.66666667,90
3727,Student_3727,81,76,72,76.33333333,87
3728,Student_3728,100,79,97,92,98
3729,Student_3729,97,66,92,85,61
3730,Student_3730,94,58,92,81.33333333,67
3731,Student_3731,56,58,60,58,74
3732,Student_3732,100,84,76,86.66666667,62
3733,Student_3733,66,78,76,73.33333333,92
3734,Student_3734,80,88,75,81,77
3735,Student_3735,78,90,54,74,82
3736,Student_3736,61,50,87,66,56
3737,Student_3737,82,86,88,85.33333333,95
3738,Student_3738,88,76,68,77.33333333,94
3739,Student_3739,75,64,100,79.66666667,90
3740,Student_3740,88,84,81,84.33333333,91
3741,Student_3741,79,82,65,75.33333333,72
3742,Student_3742,52,89,94,78.33333333,62
3743,Student_3743,69,86,96,83.66666667,71
3744,Student_3744,62,70,76,69.33333333,50
3745,Student_3745,68,53,52,57.66666667,92
3746,Student_3746,50,81,75,68.66666667,78
3747,Student_3747,91,64,83,79.33333333,93
3748,Student_3748,72,51,51,58,85
3749,Student_3749,67,81,62,70,98
3750,Student_3750,92,82,51,75,51
3751,Student_3751,54,99,61,71.33333333,67
3752,Student_3752,54,83,51,62.66666667,75
3753,Student_3753,68,61,53,60.66666667,65
3754,Student_3754,55,60,68,61,63
3755,Student_3755,64,100,81,81.66666667,71
